date,VCB,BID,CTG,MBB,TCB,ACB,VPB,HDB,VIB,TPB,STB,SHB,LPB,SSB,MSB,OCB,NAB,BAB,KLB,PGB,VAB,VBB,SGB,ABB,BVB
2021-04-30,363.722537103,165.212645507,101.707642798,61.938067905,134.020236749,66.7765358,148.840406736,31.170063624000004,44.09109144,24.992905652000005,45.05665523,43.78809519,26.407573764,37.69625,21.398,22.61128652384,6.821576482,17.560539594,4.909388736,3.815,,5.868597486,3.875861704,9.874251072,6.6241494
2021-05-31,358.625575292,196.247065105,132.37029540499998,77.49886329,175.490916228,79.772276998,176.053764684,38.646666723,54.309499794,34.160493666,63.72029065999999,53.42391558,36.773442651,57.2983,27.066,27.76478585152,10.335306018,21.162701562,6.041762626,5.98,,9.63820755,6.450734864,14.43876336,12.3419016
2021-06-30,423.382057317,190.419334728,131.349996982,88.421931423,172.241084446,85.98763148399999,172.245481356,40.612346411,54.87553407600001,33.526424178,57.68760042,50.4152628,36.773442651,57.78195,29.77,29.540154040960005,8.962755418,17.560539594,5.274670636,5.67,,9.074193923,5.668108943,13.393376192,11.1375108
2021-07-31,356.453099766,165.633927221,110.675528937,79.634658735,167.013094188,87.06632937,155.187545616,38.541362454,46.1764809,31.914830896,56.36794943,48.87027894,35.070691854,56.07495,29.224,28.87439096992,7.919616961999999,15.491212506000002,4.3833828,5.205,4.94603399388,8.024700212,4.973570788,11.95467504,9.2688426
2021-08-31,361.550061577,156.997652084,102.298341885,76.827613293,158.535272148,77.101215566,156.6949911,37.102204111,40.2182253,31.095824474,51.560649395,48.34173183,31.695063081,55.16455,27.898,27.2469701296,8.070597528,15.61575534,4.423563809,5.615,5.11882120764,8.074676103,4.94646686,11.726966944,9.2688426
2021-09-30,353.528613481,158.963633416,97.787548857,76.705567839,162.138346515,76.02251768,167.643805668,36.329972805,39.235113126,37.938491032,48.45004349,46.7560905,29.783202537000005,54.93695,28.886,28.751101512319998,7.947067974,15.61575534,4.503925827,5.95,5.05942560291,8.124651994,5.031166635,12.182383136,10.038659400000002
2021-10-31,356.453099766,167.248840458,101.331743379,78.475226922,168.638010079,79.515444168,174.228962256,36.119364267,41.052381084,40.897481976,50.14673762,49.11422376,28.618162518,60.2002,29.353999999999996,32.005943192960004,8.400009672,15.472052069999998,5.409824939,6.13,5.21061441495,8.024700212,5.061658554,12.4204416,9.9889938
2021-11-30,359.711813055,178.974514831,107.93683317000001,79.878749643,169.344495249,80.234576092,172.642177536,43.595967366,46.831889016,41.135258034,54.48273373,51.06578232,30.798878451,64.26855,33.332,33.559390358719995,9.319618574,16.535456268,5.387908025,9.585,5.38340162871,8.838593294,5.407233636,14.138602688,11.4292962
2021-12-31,370.239963681,188.944848729,111.749527277,79.634658735,163.410019821,83.111103788,163.914861576,44.122488711,52.492231836,50.540622106,59.38429455,48.46370424,30.679387167,73.99845,37.18,32.84431150464,8.949029912,16.037284932,5.705703278,8.375,5.27001001968,9.074193923,5.322533861,14.014398272,11.236842
2022-01-31,418.117982004,244.202966882,121.63031200499998,92.815567767,172.594327031,83.21383692,167.80248414,44.192691557,52.760353338,51.65024371,67.019418135,48.87027894,34.383616971,68.56450000000001,34.814,33.26349566048,8.99020643,15.970223406000002,6.301112775,7.755,5.286208820969999,8.310276732,5.264938014,14.656121088,10.038659400000002
