Date,Delta_Noise,Port_Type,Expected_Sharpe
2022-06-30,0.05,BL,0.6623521307639619
2022-06-30,0.05,TAN,1.2029442509876764
2022-06-30,0.1,BL,0.6621562044217164
2022-06-30,0.1,TAN,1.2029442509876764
2022-07-31,-0.1,BL,0.6266012851779594
2022-07-31,-0.1,TAN,1.058309605402542
2022-07-31,-0.05,BL,0.6289715701724917
2022-07-31,-0.05,TAN,1.058309605402542
2022-07-31,0.0,BL,0.628721348188642
2022-07-31,0.0,TAN,1.058309605402542
2022-07-31,0.05,BL,0.6284035392132603
2022-07-31,0.05,TAN,1.058309605402542
2022-07-31,0.1,BL,0.6282206628846445
2022-07-31,0.1,TAN,1.058309605402542
2022-08-31,-0.1,BL,0.5686056212885918
2022-08-31,-0.1,TAN,0.9290942088500082
2022-08-31,-0.05,BL,0.5710463036892397
2022-08-31,-0.05,TAN,0.9290942088500082
2022-08-31,0.0,BL,0.5707886501186158
2022-08-31,0.0,TAN,0.9290942088500082
2022-08-31,0.05,BL,0.5704614022244718
2022-08-31,0.05,TAN,0.9290942088500082
2022-08-31,0.1,BL,0.5702730944733881
2022-08-31,0.1,TAN,0.9290942088500082
2022-09-30,-0.1,BL,0.6930130424595057
2022-09-30,-0.1,TAN,0.9830789219285702
2022-09-30,-0.05,BL,0.6963756630878798
2022-09-30,-0.05,TAN,0.9830789219285702
2022-09-30,0.0,BL,0.6960206840003411
2022-09-30,0.0,TAN,0.9830789219285702
2022-09-30,0.05,BL,0.6955698221761443
2022-09-30,0.05,TAN,0.9830789219285702
2022-09-30,0.1,BL,0.6953103834519136
2022-09-30,0.1,TAN,0.9830789219285702
2022-10-31,-0.1,BL,0.7015835297370431
2022-10-31,-0.1,TAN,1.0061223050634427
2022-10-31,-0.05,BL,0.7047472248725687
2022-10-31,-0.05,TAN,1.0061223050634427
2022-10-31,0.0,BL,0.7044132455937338
2022-10-31,0.0,TAN,1.0061223050634427
2022-10-31,0.05,BL,0.703989055797249
2022-10-31,0.05,TAN,1.0061223050634427
2022-10-31,0.1,BL,0.7037449649167942
2022-10-31,0.1,TAN,1.0061223050634427
2022-11-30,-0.1,BL,0.5289330568803023
2022-11-30,-0.1,TAN,0.7970455730820023
2022-11-30,-0.05,BL,0.5320449684225812
2022-11-30,-0.05,TAN,0.7970455730820023
2022-11-30,0.0,BL,0.5317164557409962
2022-11-30,0.0,TAN,0.7970455730820023
2022-11-30,0.05,BL,0.5312992091141091
2022-11-30,0.05,TAN,0.7970455730820023
2022-11-30,0.1,BL,0.5310591135310287
2022-11-30,0.1,TAN,0.7970455730820023
2022-12-31,-0.1,BL,0.4577681132086217
2022-12-31,-0.1,TAN,0.7214385870553635
2022-12-31,-0.05,BL,0.4607364094717352
2022-12-31,-0.05,TAN,0.7214385870553635
2022-12-31,0.0,BL,0.46042305770967995
2022-12-31,0.0,TAN,0.7214385870553635
2022-12-31,0.05,BL,0.4600250670899082
2022-12-31,0.05,TAN,0.7214385870553635
2022-12-31,0.1,BL,0.45979605196130796
2022-12-31,0.1,TAN,0.7214385870553635
2023-01-31,-0.1,BL,0.5434107114712357
2023-01-31,-0.1,TAN,0.7290217956310031
2023-01-31,-0.05,BL,0.5465089004179872
2023-01-31,-0.05,TAN,0.7290217956310031
2023-01-31,0.0,BL,0.5461818363786898
2023-01-31,0.0,TAN,0.7290217956310031
2023-01-31,0.05,BL,0.5457664296841458
2023-01-31,0.05,TAN,0.7290217956310031
2023-01-31,0.1,BL,0.5455273928504963
2023-01-31,0.1,TAN,0.7290217956310031
2023-02-28,-0.1,BL,0.5621066545036467
2023-02-28,-0.1,TAN,0.7323515664578023
2023-02-28,-0.05,BL,0.5655827667181017
2023-02-28,-0.05,TAN,0.7323515664578023
2023-02-28,0.0,BL,0.565215806754894
2023-02-28,0.0,TAN,0.7323515664578023
2023-02-28,0.05,BL,0.5647497279231349
2023-02-28,0.05,TAN,0.7323515664578023
2023-02-28,0.1,BL,0.5644815328997086
2023-02-28,0.1,TAN,0.7323515664578023
2023-03-31,-0.1,BL,0.3986298414306018
2023-03-31,-0.1,TAN,0.8188592808427616
2023-03-31,-0.05,BL,0.40053575539291775
2023-03-31,-0.05,TAN,0.8188592808427616
2023-03-31,0.0,BL,0.4003345552951246
2023-03-31,0.0,TAN,0.8188592808427616
2023-03-31,0.05,BL,0.4000790094156516
2023-03-31,0.05,TAN,0.8188592808427616
2023-03-31,0.1,BL,0.3999319610442997
2023-03-31,0.1,TAN,0.8188592808427616
2023-04-30,-0.1,BL,0.3768609950589333
2023-04-30,-0.1,TAN,0.6367237010253778
2023-04-30,-0.05,BL,0.3787176059596181
2023-04-30,-0.05,TAN,0.6367237010253778
2023-04-30,0.0,BL,0.37852161059877415
2023-04-30,0.0,TAN,0.6367237010253778
2023-04-30,0.05,BL,0.3782726752980022
2023-04-30,0.05,TAN,0.6367237010253778
2023-04-30,0.1,BL,0.37812943084175815
2023-04-30,0.1,TAN,0.6367237010253778
2023-05-31,-0.1,BL,0.8515628066493316
2023-05-31,-0.1,TAN,1.1284467459758116
2023-05-31,-0.05,BL,0.8536954648479943
2023-05-31,-0.05,TAN,1.1284467459758116
2023-05-31,0.0,BL,0.8534703282224096
2023-05-31,0.0,TAN,1.1284467459758116
2023-05-31,0.05,BL,0.8531843803644433
2023-05-31,0.05,TAN,1.1284467459758116
2023-05-31,0.1,BL,0.8530198378294893
2023-05-31,0.1,TAN,1.1284467459758116
2023-06-30,-0.1,BL,0.6207866999580967
2023-06-30,-0.1,TAN,0.9204291819115308
2023-06-30,-0.05,BL,0.6223325311672541
2023-06-30,-0.05,TAN,0.9204291819115308
2023-06-30,0.0,BL,0.6221693436380141
2023-06-30,0.0,TAN,0.9204291819115308
2023-06-30,0.05,BL,0.6219620778308099
2023-06-30,0.05,TAN,0.9204291819115308
2023-06-30,0.1,BL,0.6218428111869919
2023-06-30,0.1,TAN,0.9204291819115308
2023-07-31,-0.1,BL,0.47001637613581954
2023-07-31,-0.1,TAN,0.8425447906462544
2023-07-31,-0.05,BL,0.471380215172372
2023-07-31,-0.05,TAN,0.8425447906462544
2023-07-31,0.0,BL,0.4712362398655355
2023-07-31,0.0,TAN,0.8425447906462544
2023-07-31,0.05,BL,0.4710533756581544
2023-07-31,0.05,TAN,0.8425447906462544
2023-07-31,0.1,BL,0.4709481503892931
2023-07-31,0.1,TAN,0.8425447906462544
2023-08-31,-0.1,BL,0.5531288633359777
2023-08-31,-0.1,TAN,0.8926600369960436
2023-08-31,-0.05,BL,0.5542625925652404
2023-08-31,-0.05,TAN,0.8926600369960436
2023-08-31,0.0,BL,0.5541429090767361
2023-08-31,0.0,TAN,0.8926600369960436
2023-08-31,0.05,BL,0.5539908981052524
2023-08-31,0.05,TAN,0.8926600369960436
2023-08-31,0.1,BL,0.5539034266663453
2023-08-31,0.1,TAN,0.8926600369960436
2023-09-30,-0.1,BL,0.6342864024870023
2023-09-30,-0.1,TAN,0.9927265703848134
2023-09-30,-0.05,BL,0.6350258918880717
2023-09-30,-0.05,TAN,0.9927265703848134
2023-09-30,0.0,BL,0.6349478268007938
2023-09-30,0.0,TAN,0.9927265703848134
2023-09-30,0.05,BL,0.6348486756989636
2023-09-30,0.05,TAN,0.9927265703848134
2023-09-30,0.1,BL,0.6347916213333368
2023-09-30,0.1,TAN,0.9927265703848134
2023-10-31,-0.1,BL,0.5223460897321618
2023-10-31,-0.1,TAN,0.9029342326719795
2023-10-31,-0.05,BL,0.5233011175889053
2023-10-31,-0.05,TAN,0.9029342326719795
2023-10-31,0.0,BL,0.5232002989255389
2023-10-31,0.0,TAN,0.9029342326719795
2023-10-31,0.05,BL,0.5230722483217876
2023-10-31,0.05,TAN,0.9029342326719795
2023-10-31,0.1,BL,0.5229985643603356
2023-10-31,0.1,TAN,0.9029342326719795
2023-11-30,-0.1,BL,0.39336725915794224
2023-11-30,-0.1,TAN,0.7301900682741114
2023-11-30,-0.05,BL,0.3939974781161113
2023-11-30,-0.05,TAN,0.7301900682741114
2023-11-30,0.0,BL,0.3939309482944499
2023-11-30,0.0,TAN,0.7301900682741114
2023-11-30,0.05,BL,0.39384644822723275
2023-11-30,0.05,TAN,0.7301900682741114
2023-11-30,0.1,BL,0.3937978244838602
2023-11-30,0.1,TAN,0.7301900682741114
2023-12-31,-0.1,BL,0.34239954587064997
2023-12-31,-0.1,TAN,0.6656358547722409
2023-12-31,-0.05,BL,0.343296489985304
2023-12-31,-0.05,TAN,0.6656358547722409
2023-12-31,0.0,BL,0.3432018030019713
2023-12-31,0.0,TAN,0.6656358547722409
2023-12-31,0.05,BL,0.34308154029486626
2023-12-31,0.05,TAN,0.6656358547722409
2023-12-31,0.1,BL,0.343012337710772
2023-12-31,0.1,TAN,0.6656358547722409
2024-01-31,-0.1,BL,0.2944454010957745
2024-01-31,-0.1,TAN,0.5830920113897198
2024-01-31,-0.05,BL,0.2956498619448878
2024-01-31,-0.05,TAN,0.5830920113897198
2024-01-31,0.0,BL,0.2955227115879351
2024-01-31,0.0,TAN,0.5830920113897198
2024-01-31,0.05,BL,0.29536121688614725
2024-01-31,0.05,TAN,0.5830920113897198
2024-01-31,0.1,BL,0.2952682882389359
2024-01-31,0.1,TAN,0.5830920113897198
2024-02-29,-0.1,BL,0.3778164597739354
2024-02-29,-0.1,TAN,0.5287834709097071
2024-02-29,-0.05,BL,0.3801719245968688
2024-02-29,-0.05,TAN,0.5287834709097071
2024-02-29,0.0,BL,0.37992326712224356
2024-02-29,0.0,TAN,0.5287834709097071
2024-02-29,0.05,BL,0.3796074452427434
2024-02-29,0.05,TAN,0.5287834709097071
2024-02-29,0.1,BL,0.3794257123456465
2024-02-29,0.1,TAN,0.5287834709097071
2024-03-31,-0.1,BL,0.5381369475124446
2024-03-31,-0.1,TAN,0.6851614243621124
2024-03-31,-0.05,BL,0.5404954803399307
2024-03-31,-0.05,TAN,0.6851614243621124
2024-03-31,0.0,BL,0.5402464989877178
2024-03-31,0.0,TAN,0.6851614243621124
2024-03-31,0.05,BL,0.5399302657486614
2024-03-31,0.05,TAN,0.6851614243621124
2024-03-31,0.1,BL,0.5397482961435697
2024-03-31,0.1,TAN,0.6851614243621124
2024-04-30,-0.1,BL,0.4972415882181484
2024-04-30,-0.1,TAN,0.5984424384184213
2024-04-30,-0.05,BL,0.4996318222179351
2024-04-30,-0.05,TAN,0.5984424384184213
2024-04-30,0.0,BL,0.49937949429337264
2024-04-30,0.0,TAN,0.5984424384184213
2024-04-30,0.05,BL,0.4990590105455756
2024-04-30,0.05,TAN,0.5984424384184213
2024-04-30,0.1,BL,0.4988745950767937
2024-04-30,0.1,TAN,0.5984424384184213
2024-05-31,-0.1,BL,0.5317504039884697
2024-05-31,-0.1,TAN,0.5619988945697981
2024-05-31,-0.05,BL,0.5346224867560556
2024-05-31,-0.05,TAN,0.5619988945697981
2024-05-31,0.0,BL,0.5343192918872764
2024-05-31,0.0,TAN,0.5619988945697981
2024-05-31,0.05,BL,0.5339342016202061
2024-05-31,0.05,TAN,0.5619988945697981
2024-05-31,0.1,BL,0.5337126097216671
2024-05-31,0.1,TAN,0.5619988945697981
2024-06-30,-0.1,BL,0.30135447102307483
2024-06-30,-0.1,TAN,0.4520566665571596
2024-06-30,-0.05,BL,0.3036938532215024
2024-06-30,-0.05,TAN,0.4520566665571596
2024-06-30,0.0,BL,0.30344689352845966
2024-06-30,0.0,TAN,0.4520566665571596
2024-06-30,0.05,BL,0.3031332280151465
2024-06-30,0.05,TAN,0.4520566665571596
2024-06-30,0.1,BL,0.3029527359525193
2024-06-30,0.1,TAN,0.4520566665571596
2024-07-31,-0.1,BL,0.28400950929044994
2024-07-31,-0.1,TAN,0.29715460074967565
2024-07-31,-0.05,BL,0.2866908738796111
2024-07-31,-0.05,TAN,0.29715460074967565
2024-07-31,0.0,BL,0.286407812404526
2024-07-31,0.0,TAN,0.29715460074967565
2024-07-31,0.05,BL,0.28604829372442137
2024-07-31,0.05,TAN,0.29715460074967565
2024-07-31,0.1,BL,0.28584141644473676
2024-07-31,0.1,TAN,0.29715460074967565
2024-08-31,-0.1,BL,0.2964804263153924
2024-08-31,-0.1,TAN,0.2415718107179028
2024-08-31,-0.05,BL,0.2988499797424528
2024-08-31,-0.05,TAN,0.2415718107179028
2024-08-31,0.0,BL,0.29859983498740233
2024-08-31,0.0,TAN,0.2415718107179028
2024-08-31,0.05,BL,0.2982821241009463
2024-08-31,0.05,TAN,0.2415718107179028
2024-08-31,0.1,BL,0.29809930421548986
2024-08-31,0.1,TAN,0.2415718107179028
2024-09-30,-0.1,BL,0.38606175657036884
2024-09-30,-0.1,TAN,0.5031873844260161
2024-09-30,-0.05,BL,0.3893024255901718
2024-09-30,-0.05,TAN,0.5031873844260161
2024-09-30,0.0,BL,0.38896032047074275
2024-09-30,0.0,TAN,0.5031873844260161
2024-09-30,0.05,BL,0.388525809978076
2024-09-30,0.05,TAN,0.5031873844260161
2024-09-30,0.1,BL,0.3882757802753324
2024-09-30,0.1,TAN,0.5031873844260161
2024-10-31,-0.1,BL,0.5040810847801103
2024-10-31,-0.1,TAN,0.6381169177032805
2024-10-31,-0.05,BL,0.5077346577316675
2024-10-31,-0.05,TAN,0.6381169177032805
2024-10-31,0.0,BL,0.5073489639124907
2024-10-31,0.0,TAN,0.6381169177032805
2024-10-31,0.05,BL,0.5068590910580048
2024-10-31,0.05,TAN,0.6381169177032805
2024-10-31,0.1,BL,0.506577204276773
2024-10-31,0.1,TAN,0.6381169177032805
2024-11-30,-0.1,BL,0.5995540114432285
2024-11-30,-0.1,TAN,0.6958484878158012
2024-11-30,-0.05,BL,0.6035933516073468
2024-11-30,-0.05,TAN,0.6958484878158012
2024-11-30,0.0,BL,0.6031669338087947
2024-11-30,0.0,TAN,0.6958484878158012
2024-11-30,0.05,BL,0.6026253370971174
2024-11-30,0.05,TAN,0.6958484878158012
2024-11-30,0.1,BL,0.6023136869365046
2024-11-30,0.1,TAN,0.6958484878158012
2024-12-31,-0.1,BL,0.5890048648874187
2024-12-31,-0.1,TAN,0.6896890766286962
2024-12-31,-0.05,BL,0.5933332395085257
2024-12-31,-0.05,TAN,0.6896890766286962
2024-12-31,0.0,BL,0.5928763094401852
2024-12-31,0.0,TAN,0.6896890766286962
2024-12-31,0.05,BL,0.5922959588466592
2024-12-31,0.05,TAN,0.6896890766286962
2024-12-31,0.1,BL,0.591962008599576
2024-12-31,0.1,TAN,0.6896890766286962
2025-01-31,-0.1,BL,0.5961073781761957
2025-01-31,-0.1,TAN,0.5769222191945689
2025-01-31,-0.05,BL,0.6007540752303309
2025-01-31,-0.05,TAN,0.5769222191945689
2025-01-31,0.0,BL,0.6002635410718156
2025-01-31,0.0,TAN,0.5769222191945689
2025-01-31,0.05,BL,0.5996405096502394
2025-01-31,0.05,TAN,0.5769222191945689
2025-01-31,0.1,BL,0.5992819996400888
2025-01-31,0.1,TAN,0.5769222191945689
2025-02-28,-0.1,BL,0.4717994728381183
2025-02-28,-0.1,TAN,0.6322185579617179
2025-02-28,-0.05,BL,0.4754081786477844
2025-02-28,-0.05,TAN,0.6322185579617179
2025-02-28,0.0,BL,0.47502722128235875
2025-02-28,0.0,TAN,0.6322185579617179
2025-02-28,0.05,BL,0.47454336423627796
2025-02-28,0.05,TAN,0.6322185579617179
2025-02-28,0.1,BL,0.4742649391224
2025-02-28,0.1,TAN,0.6322185579617179
2025-03-31,-0.1,BL,0.4188459165272511
2025-03-31,-0.1,TAN,0.614632378793879
2025-03-31,-0.05,BL,0.42217089628264126
2025-03-31,-0.05,TAN,0.614632378793879
2025-03-31,0.0,BL,0.42181989079909266
2025-03-31,0.0,TAN,0.614632378793879
2025-03-31,0.05,BL,0.42137407588161946
2025-03-31,0.05,TAN,0.614632378793879
2025-03-31,0.1,BL,0.4211175412911418
2025-03-31,0.1,TAN,0.614632378793879
2025-04-30,-0.1,BL,0.3900909743474093
2025-04-30,-0.1,TAN,0.7072146887224983
2025-04-30,-0.05,BL,0.39324472855034276
2025-04-30,-0.05,TAN,0.7072146887224983
2025-04-30,0.0,BL,0.39291179869800313
2025-04-30,0.0,TAN,0.7072146887224983
2025-04-30,0.05,BL,0.3924889417866392
2025-04-30,0.05,TAN,0.7072146887224983
2025-04-30,0.1,BL,0.39224561788621404
2025-04-30,0.1,TAN,0.7072146887224983
2025-05-31,-0.1,BL,0.3812901356215359
2025-05-31,-0.1,TAN,0.7143652703135293
2025-05-31,-0.05,BL,0.3843898436389224
2025-05-31,-0.05,TAN,0.7143652703135293
2025-05-31,0.0,BL,0.384062619237108
2025-05-31,0.0,TAN,0.7143652703135293
2025-05-31,0.05,BL,0.3836470088648276
2025-05-31,0.05,TAN,0.7143652703135293
2025-05-31,0.1,BL,0.3834078548292125
2025-05-31,0.1,TAN,0.7143652703135293
2025-06-30,-0.1,BL,0.4111540564677448
2025-06-30,-0.1,TAN,0.8183190313889013
2025-06-30,-0.05,BL,0.4144665786830949
2025-06-30,-0.05,TAN,0.8183190313889013
2025-06-30,0.0,BL,0.41411688829473087
2025-06-30,0.0,TAN,0.8183190313889013
2025-06-30,0.05,BL,0.41367274369034035
2025-06-30,0.05,TAN,0.8183190313889013
2025-06-30,0.1,BL,0.41341717024554414
2025-06-30,0.1,TAN,0.8183190313889013
2025-07-31,-0.1,BL,0.8118421808782537
2025-07-31,-0.1,TAN,0.9851689266469096
2025-07-31,-0.05,BL,0.8169773308836555
2025-07-31,-0.05,TAN,0.9851689266469096
2025-07-31,0.0,BL,0.8164352326023595
2025-07-31,0.0,TAN,0.9851689266469096
2025-07-31,0.05,BL,0.8157467091693492
2025-07-31,0.05,TAN,0.9851689266469096
2025-07-31,0.1,BL,0.815350513192053
2025-07-31,0.1,TAN,0.9851689266469096
2025-08-31,-0.1,BL,0.9990626812993445
2025-08-31,-0.1,TAN,1.2787452331819162
2025-08-31,-0.05,BL,1.0046226273213426
2025-08-31,-0.05,TAN,1.2787452331819162
2025-08-31,0.0,BL,1.0040356849380718
2025-08-31,0.0,TAN,1.2787452331819162
2025-08-31,0.05,BL,1.0032902046466703
2025-08-31,0.05,TAN,1.2787452331819162
2025-08-31,0.1,BL,1.002861234072182
2025-08-31,0.1,TAN,1.2787452331819162
2025-09-30,-0.1,BL,0.4609227676306641
2025-09-30,-0.1,TAN,1.2987790624216982
2025-09-30,-0.05,BL,0.4619944238684048
2025-09-30,-0.05,TAN,1.2987790624216982
2025-09-30,0.0,BL,0.46188129318984467
2025-09-30,0.0,TAN,1.2987790624216982
2025-09-30,0.05,BL,0.461737604995529
2025-09-30,0.05,TAN,1.2987790624216982
2025-09-30,0.1,BL,0.46165492271945324
2025-09-30,0.1,TAN,1.2987790624216982
2025-10-31,-0.1,BL,0.6169341619794673
2025-10-31,-0.1,TAN,1.4173080646336398
2025-10-31,-0.05,BL,0.6180322390191446
2025-10-31,-0.05,TAN,1.4173080646336398
2025-10-31,0.0,BL,0.6179163191968778
2025-10-31,0.0,TAN,1.4173080646336398
2025-10-31,0.05,BL,0.6177690884884713
2025-10-31,0.05,TAN,1.4173080646336398
2025-10-31,0.1,BL,0.6176843677489753
2025-10-31,0.1,TAN,1.4173080646336398
2025-11-30,-0.1,BL,1.3231894091648333
2025-11-30,-0.1,TAN,1.9262407023047534
2025-11-30,-0.05,BL,1.3286368039245757
2025-11-30,-0.05,TAN,1.9262407023047534
2025-11-30,0.0,BL,1.3280617431505592
2025-11-30,0.0,TAN,1.9262407023047534
2025-11-30,0.05,BL,1.3273313537876401
2025-11-30,0.05,TAN,1.9262407023047534
2025-11-30,0.1,BL,1.3269110669628572
2025-11-30,0.1,TAN,1.9262407023047534
2025-12-31,-0.1,BL,1.5643474737381224
2025-12-31,-0.1,TAN,2.2468969482606287
2025-12-31,-0.05,BL,1.5705438457879968
2025-12-31,-0.05,TAN,2.2468969482606287
2025-12-31,0.0,BL,1.569889718326292
2025-12-31,0.0,TAN,2.2468969482606287
2025-12-31,0.05,BL,1.5690589057207203
2025-12-31,0.05,TAN,2.2468969482606287
2025-12-31,0.1,BL,1.5685808325042792
2025-12-31,0.1,TAN,2.2468969482606287
2026-01-31,-0.1,BL,1.3857600454792824
2026-01-31,-0.1,TAN,2.091546463562347
2026-01-31,-0.05,BL,1.3916473748609848
2026-01-31,-0.05,TAN,2.091546463562347
2026-01-31,0.0,BL,1.3910258718599264
2026-01-31,0.0,TAN,2.091546463562347
2026-01-31,0.05,BL,1.3902364958469784
2026-01-31,0.05,TAN,2.091546463562347
2026-01-31,0.1,BL,1.389782266425132
2026-01-31,0.1,TAN,2.091546463562347
2026-02-28,-0.1,BL,1.4950928044187182
2026-02-28,-0.1,TAN,1.9825759945220283
2026-02-28,-0.05,BL,1.5018096520884772
2026-02-28,-0.05,TAN,1.9825759945220283
2026-02-28,0.0,BL,1.5011005799924968
2026-02-28,0.0,TAN,1.9825759945220283
2026-02-28,0.05,BL,1.5001999817603664
2026-02-28,0.05,TAN,1.9825759945220283
2026-02-28,0.1,BL,1.4996817519084498
2026-02-28,0.1,TAN,1.9825759945220283
2026-03-31,-0.1,BL,1.2378234473119571
2026-03-31,-0.1,TAN,1.8178761406244812
2026-03-31,-0.05,BL,1.2429752900564077
2026-03-31,-0.05,TAN,1.8178761406244812
2026-03-31,0.0,BL,1.2424314295860541
2026-03-31,0.0,TAN,1.8178761406244812
2026-03-31,0.05,BL,1.2417406679823995
2026-03-31,0.05,TAN,1.8178761406244812
2026-03-31,0.1,BL,1.241343184098021
2026-03-31,0.1,TAN,1.8178761406244812
2026-04-30,-0.1,BL,1.4941769318387763
2026-04-30,-0.1,TAN,2.173910763671774
2026-04-30,-0.05,BL,1.5003914972646886
2026-04-30,-0.05,TAN,2.173910763671774
2026-04-30,0.0,BL,1.499735449197379
2026-04-30,0.0,TAN,2.173910763671774
2026-04-30,0.05,BL,1.498902197215019
2026-04-30,0.05,TAN,2.173910763671774
2026-04-30,0.1,BL,1.4984227203117546
2026-04-30,0.1,TAN,2.173910763671774
2026-05-31,-0.1,BL,1.1203431025714627
2026-05-31,-0.1,TAN,1.867144876370226
2026-05-31,-0.05,BL,1.1256856698070201
2026-05-31,-0.05,TAN,1.867144876370226
2026-05-31,0.0,BL,1.1251216752765667
2026-05-31,0.0,TAN,1.867144876370226
2026-05-31,0.05,BL,1.1244053412395387
2026-05-31,0.05,TAN,1.867144876370226
2026-05-31,0.1,BL,1.1239931422492588
2026-05-31,0.1,TAN,1.867144876370226
